correct,score,date,matrix,text,name
9,118,2024-02-29,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 333 9/9:
Rarity: 118
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Horrible score",Cliff
8,119,2024-02-29,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 333 8/9:
Rarity: 119
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,419,2024-02-29,"[[true, true, false], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 333 6/9:
Rarity: 419
🟩🟩⬜️
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,177,2024-02-29,"[[true, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 333 8/9:
Rarity: 177
🟩🟩⬜️
🟩🟩🟩
🟩🟩🟩",Will
8,157,2024-03-01,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 334 8/9:
Rarity: 157
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,447,2024-03-01,"[[false, true, true], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 334 5/9:
Rarity: 447
⬜️🟩🟩
⬜️⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,242,2024-03-01,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 334 8/9:
Rarity: 242
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,234,2024-03-01,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 334 7/9:
Rarity: 234
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,181,2024-03-01,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 334 8/9:
Rarity: 181
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,206,2024-03-02,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 335 8/9:
Rarity: 206
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,300,2024-03-02,"[[true, true, true], [true, false, false], [true, true, true]]","⚾️ Immaculate Grid 335 7/9:
Rarity: 300
🟩🟩🟩
🟩⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,282,2024-03-02,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 335 7/9:
Rarity: 282
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,122,2024-03-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 335 9/9:
Rarity: 122
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,265,2024-03-03,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 336 8/9:
Rarity: 265
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,218,2024-03-03,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 336 7/9:
Rarity: 218
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,191,2024-03-03,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 336 8/9:
Rarity: 191
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩",Will
9,95,2024-03-03,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 336 9/9:
Rarity: 95
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,210,2024-03-03,"[[true, true, true], [true, false, true], [true, true, false]]","⚾️ Immaculate Grid 336 7/9:
Rarity: 210
🟩🟩🟩
🟩⬜️🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,382,2024-03-04,"[[false, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 337 6/9:
Rarity: 382
⬜️🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,437,2024-03-04,"[[false, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 337 5/9:
Rarity: 437
⬜️🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Lot of wrong guesses on the 2000 hits",Cliff
9,107,2024-03-04,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 337 9/9:
Rarity: 107
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,318,2024-03-04,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 337 7/9:
Rarity: 318
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,269,2024-03-04,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 337 7/9:
Rarity: 269
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩",Will
9,41,2024-03-05,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 338 9/9:
Rarity: 41
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,120,2024-03-05,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 338 8/9:
Rarity: 120
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩",Will
5,472,2024-03-05,"[[false, true, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 338 5/9:
Rarity: 472
⬜️🟩🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,31,2024-03-05,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 338 9/9:
Rarity: 31
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,525,2024-03-05,"[[false, false, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 338 4/9:
Rarity: 525
⬜️⬜️🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,244,2024-03-06,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 339 7/9:
Rarity: 244
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,399,2024-03-06,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 339 6/9:
Rarity: 399
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,334,2024-03-06,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 339 7/9:
Rarity: 334
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,197,2024-03-06,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 339 8/9:
Rarity: 197
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩",Will
8,169,2024-03-06,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 339 8/9:
Rarity: 169
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref
Did it too fast",Cliff
9,158,2024-03-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 340 9/9:
Rarity: 158
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,168,2024-03-07,"[[true, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 340 8/9:
Rarity: 168
🟩🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
3,638,2024-03-07,"[[true, false, true], [false, false, true], [false, false, false]]","⚾️ Immaculate Grid 340 3/9:
Rarity: 638
🟩⬜️🟩
⬜️⬜️🟩
⬜️⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,120,2024-03-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 340 9/9:
Rarity: 120
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,163,2024-03-07,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 340 8/9:
Rarity: 163
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Picked Brett for first rd. I think I got that wrong in the past!",Cliff
9,121,2024-03-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 341 9/9:
Rarity: 121
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,209,2024-03-08,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 341 8/9:
Rarity: 209
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,263,2024-03-08,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 341 8/9:
Rarity: 263
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,272,2024-03-08,"[[true, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 341 8/9:
Rarity: 272
🟩🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,153,2024-03-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 341 9/9:
Rarity: 153
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,171,2024-03-09,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 342 8/9:
Rarity: 171
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,364,2024-03-09,"[[false, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 342 6/9:
Rarity: 364
⬜️⬜️🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,512,2024-03-09,"[[false, false, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 342 5/9:
Rarity: 512
⬜️⬜️🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,427,2024-03-09,"[[false, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 342 6/9:
Rarity: 427
⬜️⬜️🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,263,2024-03-09,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 342 8/9:
Rarity: 263
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
",Will
6,333,2024-03-10,"[[true, true, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 343 6/9:
Rarity: 333
🟩🟩🟩
🟩⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,260,2024-03-10,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 343 7/9:
Rarity: 260
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩",Will
8,202,2024-03-10,"[[true, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 343 8/9:
Rarity: 202
🟩🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,508,2024-03-10,"[[true, false, true], [true, false, true], [false, false, true]]","⚾️ Immaculate Grid 343 5/9:
Rarity: 508
🟩⬜️🟩
🟩⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,393,2024-03-10,"[[true, false, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 343 6/9:
Rarity: 393
🟩⬜️🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,269,2024-03-11,"[[true, true, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 344 7/9:
Rarity: 269
🟩🟩🟩
🟩⬜️🟩
⬜️🟩🟩",Will
6,432,2024-03-11,"[[true, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 344 6/9:
Rarity: 432
🟩⬜️🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,241,2024-03-11,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 344 7/9:
Rarity: 241
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,106,2024-03-11,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 344 9/9:
Rarity: 106
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,313,2024-03-12,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 345 7/9:
Rarity: 313
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,147,2024-03-12,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 345 8/9:
Rarity: 147
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,176,2024-03-12,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 345 8/9:
Rarity: 176
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,70,2024-03-12,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 345 9/9:
Rarity: 70
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,21,2024-03-12,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 345 9/9:
Rarity: 21
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

I think scheinblum may be my lowest pick ever",Cliff
3,636,2024-03-12,"[[false, false, true], [false, false, true], [false, false, true]]","⚾️ Immaculate Grid 344 3/9:
Rarity: 636
⬜️⬜️🟩
⬜️⬜️🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,298,2024-03-13,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 346 7/9:
Rarity: 298
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩",Will
9,79,2024-03-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 346 9/9:
Rarity: 79
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,172,2024-03-13,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 346 8/9:
Rarity: 172
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,380,2024-03-13,"[[false, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 346 6/9:
Rarity: 380
⬜️🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,64,2024-03-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 346 9/9:
Rarity: 64
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,325,2024-03-14,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 347 7/9:
Rarity: 325
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩",Will
5,484,2024-03-14,"[[false, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 347 5/9:
Rarity: 484
⬜️⬜️🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,241,2024-03-14,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 347 8/9:
Rarity: 241
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,554,2024-03-14,"[[false, false, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 347 4/9:
Rarity: 554
⬜️⬜️🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_re
Gave up",Cliff
7,349,2024-03-14,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 347 7/9:
Rarity: 349
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
6,385,2024-03-15,"[[true, false, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 348 6/9:
Rarity: 385
🟩⬜️🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,191,2024-03-15,"[[true, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 348 8/9:
Rarity: 191
🟩🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,286,2024-03-15,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 348 7/9:
Rarity: 286
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩",Will
7,273,2024-03-15,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 348 7/9:
Rarity: 273
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,141,2024-03-16,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 349 8/9:
Rarity: 141
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,10,2024-03-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 349 9/9:
Rarity: 10
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,386,2024-03-16,"[[true, true, true], [true, true, false], [false, false, true]]","⚾️ Immaculate Grid 349 6/9:
Rarity: 386
🟩🟩🟩
🟩🟩⬜️
⬜️⬜️🟩",Will
8,209,2024-03-16,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 349 8/9:
Rarity: 209
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,155,2024-03-16,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 349 8/9:
Rarity: 155
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
4,621,2024-03-17,"[[true, false, true], [true, false, false], [true, false, false]]","⚾️ Immaculate Grid 350 4/9:
Rarity: 621
🟩⬜️🟩
🟩⬜️⬜️
🟩⬜️⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
5,480,2024-03-17,"[[true, false, true], [true, true, false], [false, true, false]]","⚾️ Immaculate Grid 350 5/9:
Rarity: 480
🟩⬜️🟩
🟩🟩⬜️
⬜️🟩⬜️",Will
9,127,2024-03-17,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 350 9/9:
Rarity: 127
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
